Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
"Mirror Ink, LLC  D.B.A New Blend Restaurant'",' - ',' - ',' - ',,,,,
"Mirror Media, Inc.'",' - ',' - ',' - ',,,,,
MirrorMyMirror',' - ',' - ',' - ',,,,,
Mirrorball','134 w25th st','7','New York',,,,,
"Mirth, Inc.'",' - ',' - ',' - ',,,,,
Misha Dairy','1370 Broadway','Suite 502','New York',,,,,
Missy Christy C.H.I.C. LLC',' - ',' - ',' - ',,,,,
Mistral',' - ',' - ',' - ',,,,,
Mixel','36 east 12th st',' - ','New York',,,,,
Mixify','155 Water St','2nd Floor','Brooklyn',,,,,
Mixy.tv','349 E. 13th St.','#3','New York',,,,,
Mo-Tea',' - ',' - ',' - ',,,,,
"MoPub, Inc.'",'71 Gansevoort St','3A','New York',,,,,
Mobella',' - ',' - ',' - ',,,,,
Mobile Brain Bank',' - ',' - ',' - ',,,,,
Mobile Commons',"'55 Washington St, Suite 453'",' - ','Brooklyn',,,,,
Mobile Emergency Services (MES)-To Rescue!',' - ',' - ',' - ',,,,,
Mobile Mechanic',' - ',' - ',' - ',,,,,
Mobile Universal','111 8th Ave',' - ','New York',,,,,
MobileGuard',' - ',' - ',' - ',,,,,
MobileSuites',' - ',' - ',' - ',,,,,
Mobinable',' - ',' - ',' - ',,,,,
Mobli Media','45 Broadway','1110 11th Floor','New York',,,,,
Mobovivo','902 Broadway','4th floor','New York',,,,,
Mocean Mobile','228 Park Avenue South','Ste 380-15','New York',,,,,
Moda Operandi',' - ',' - ','New York',,,,,
ModaBox',' - ',' - ',' - ',,,,,
Modabound Inc.',' - ',' - ',' - ',,,,,
Modalyst',' - ',' - ',' - ',,,,,
Modav8.com',' - ',' - ',' - ',,,,,
Modavanti',' - ',' - ',' - ',,,,,
Mode Collective',"'1205 Manhattan Avenue, Suite 142'",' - ','Brooklyn',,,,,
Mode De Faire Inc',' - ',' - ',' - ',,,,,
ModelKarma',' - ',' - ',' - ',,,,,
ModelStudent',' - ',' - ',' - ',,,,,
Modern Meadow','140 58th Street',"'Building A, Suite 8J'",'Brooklyn',,,,,
Modern Vice','247 W 38th St','3rd Floor (Suite #1)','New York',,,,,
"Modi Research Group, Columbia U.'",'500 w 120th St','134F','New York',,,,,
Modus Associates | Digital Strategy &  Design','37 West 20th Street','Suite 304','New York',,,,,
Mohs Grainworks',' - ',' - ',' - ',,,,,
Mojiva.com',' - ',' - ','New York',,,,,
Moment','13 Crosby Street','6th floor','New York',,,,,
Momentum Worldwide','250 Hudson St','2nd floor','New York',,,,,
Mommy Nearest',' - ',' - ',' - ',,,,,
Mommy Nearest',' - ',' - ','New York',,,,,
MomoNOTES',' - ',' - ',' - ',,,,,
Momspot',' - ',' - ',' - ',,,,,
MonPets',' - ',' - ',' - ',,,,,
Monaeo LLC','110 Fifth Avenue','5th Floor','New York',,,,,
MoneyForYourBizNow',' - ',' - ',' - ',,,,,
MongoDB (in association with 10gen)',"'578 Broadway, 7th Floor'",' - ','New York',,,,,
Monje',' - ',' - ',' - ',,,,,
Monkey Bar Collective','66 Overlook Terrace ','#4J','New York',,,,,
Monocle',' - ',' - ',' - ',,,,,
Monsoon',' - ',' - ',' - ',,,,,
MontLee Productions',' - ',' - ',' - ',,,,,
Moon.fm',' - ',' - ',' - ',,,,,
Moonit',' - ',' - ',' - ',,,,,
Mootch','435 Central Park West','6D','New York',,,,,
"MoovAtom, Inc.'",' - ',' - ','New York',,,,,
Morado New York',' - ',' - ',' - ',,,,,
More Keys Properties',' - ',' - ',' - ',,,,,
MorganEnterprise',' - ',' - ',' - ',,,,,
Morpheus Media: A CreatetheGroup Company','127 W. 26th St.','6th Floor','New York',,,,,
Morrow Lane','115 E 23rd St',' - ','New York',,,,,
Pivot Inc',' - ',' - ',' - ',,,,,
Mortar Data',' - ',' - ','New York',,,,,
Motion Traxx',' - ',' - ',' - ',,,,,
Motivate Design','66 West Broadway','Room 600','New York',,,,,
Motive',' - ',' - ','New York',,,,,
Motorvate',' - ',' - ',' - ',,,,,
Movable Ink','5 West 19th st','6th Flr','New York',,,,,
"Moveable Feast Mobile Media, Inc.'",' - ',' - ',' - ',,,,,
Moveline',"'110 Fifth Avenue, Fifth Floor'",' - ','New York',,,,,
Movement Art',' - ',' - ',' - ',,,,,
Movement Strategy','28 W 27th st','702','New York',,,,,
Moven',' - ',' - ',' - ',,,,,
MoviePass',' - ',' - ','New York',,,,,
Moving And Storage',' - ',' - ',' - ',,,,,
"Movio Network, Inc.'",' - ',' - ',' - ',,,,,
Movo','611 Broadway',' - ','New York',,,,,
"Moxie Media Online, LLC'",' - ',' - ',' - ',,,,,
Mr Roti LLC',' - ',' - ',' - ',,,,,
Mr. Calabash',' - ',' - ',' - ',,,,,
Mr. Youth (acquired by LBI International)','11 West 19th Street',' - ','New York',,,,,
MuCash',' - ',' - ',' - ',,,,,
MuMM4.me',' - ',' - ',' - ',,,,,
Muck Rack','560 Broadway','Suite 201','New York',,,,,
Muddle',' - ',' - ',' - ',,,,,
Multiverse',' - ',' - ',' - ',,,,,
Mulu','420 West 14th Street','5SW','New York',,,,,
Murmur','12 West 27th Street','17th Floor','New York',,,,,
MurphGuide Entertainment','1599 York Avenue','3N','New York',,,,,
Muse Art',' - ','11th Floor','New York',,,,,
Muse Games','151 Lafayette Street','#4R','New York',,,,,
MuseIQ',' - ',' - ',' - ',,,,,
Musee Magazine','310 Greenwich St','22k','New York',,,,,
Music Wagon',' - ',' - ',' - ',,,,,
Music Wagon','109 Troutman St. ',' - ','Brooklyn',,,,,
Music Xray',' - ',' - ',' - ',,,,,
MusicPit™',' - ',' - ',' - ',,,,,
Musicsoft Arts',' - ',' - ',' - ',,,,,
"Mustang Alliances, Inc. (MSTG)'",' - ',' - ',' - ',,,,,
Mutrs',' - ',' - ',' - ',,,,,
Mutual Force',' - ',' - ',' - ',,,,,
My Damn Channel',' - ',' - ','New York',,,,,
My Heads Up',' - ',' - ',' - ',,,,,
My Little Vixen',' - ',' - ',' - ',,,,,
My Social Brand',' - ',' - ',' - ',,,,,
MyAgingFolks.com',' - ',' - ',' - ',,,,,
MyBankTracker','68 Jay St.','Unit 616','Brooklyn',,,,,
MyBillRegistry',' - ',' - ',' - ',,,,,
MyCOOP Inc.',' - ',' - ',' - ',,,,,
MyCallBell',' - ',' - ',' - ',,,,,
MyCityWay',"'95 Morton Street, 7th Floor'",' - ','New York',,,,,
MyClean','247 West 36th Street','Suite 302','Brooklyn',,,,,
MyDROBE',' - ',' - ',' - ',,,,,
MyFoodNow.com (RestnOrder)',' - ',' - ','New York',,,,,
MyFreeConcert',' - ',' - ',' - ',,,,,
MyGameFace',' - ',' - ',' - ',,,,,
MyGenie',' - ',' - ',' - ',,,,,
MyGymLive',' - ',' - ',' - ',,,,,
MyOffer LLC',' - ',' - ',' - ',,,,,
MyPackagePlace',' - ',' - ',' - ',,,,,
MyPod Studios',' - ',' - ','New York',,,,,
MyRingGuard',' - ',' - ',' - ',,,,,
MyStream',' - ',' - ',' - ',,,,,
MyStyle',' - ',' - ',' - ',,,,,
"MyarchN, LLC'",'155 Water Street','Suite 419','Brooklyn',,,,,
Mydesk',' - ',' - ',' - ',,,,,
"Myhomepayge, Inc.'",' - ',' - ',' - ',,,,,
Myriad Supply Co.','23 West 18th Street','4th Floor','New York',,,,,
Mysterious Creativity Inc.',' - ',' - ',' - ',,,,,
N I Jacobs & Associates',' - ',' - ',' - ',,,,,
N-T.A.G',' - ',' - ',' - ',,,,,
NANEVA',' - ',' - ',' - ',,,,,
NANOWALK',' - ',' - ',' - ',,,,,
PivotBook',' - ',' - ',' - ',,,,,
NATIVE LEGENDARY PICTURES',' - ',' - ',' - ',,,,,
NB Technologies','400 Victory Blvd','B','Staten Island',,,,,
NBA GLOBAL WHOLESALE LATINO & ZABADU',' - ',' - ',' - ',,,,,
NCSU',' - ',' - ',' - ',,,,,
NEST',' - ',' - ',' - ',,,,,
NFL',' - ',' - ',' - ',,,,,
NIFTIT','35 Meadow Street','Suite 317','Brooklyn',,,,,
"NIRx Medical Technologies, LLC'",' - ',' - ',' - ',,,,,
NL Collective Group',' - ',' - ',' - ',,,,,
NMRKT Inc',' - ',' - ',' - ',,,,,
NONE',' - ',' - ',' - ',,,,,
NOOKA Inc.',' - ',' - ',' - ',,,,,
NOORI Inc',' - ',' - ',' - ',,,,,
NPOWER',"'""3 Metrotech Center, Mezzanine Brooklyn, New York 11201",,,,,,,
"'	' - '	' - '	'http://www.npower.org/",,,,,,,,
NRG',' - ',' - ',' - ',,,,,
NSONE','20 Exchange Place',' - ','New York',,,,,
NTENT','342 West 37th St.',' - ','New York',,,,,
NUMARI',' - ',' - ',' - ',,,,,
NUMBER:Lab',' - ',' - ',' - ',,,,,
NY Convergence',' - ',' - ',' - ',,,,,
NY Film Loft',' - ',' - ',' - ',,,,,
NY Tech Meetup',"'175 Varick St 4th Floor New York, NY 10014 '",' - ',' - ',,,,,
NYC ACRE',' - ',' - ',' - ',,,,,
NYC AGAPE',' - ',' - ',' - ',,,,,
NYC Beach Cafe and Hotel',' - ',' - ',' - ',,,,,
NYC Department of Information Tech & Telecommunications',"'255 Greenwich, 9th Floor'",' - ','New York',,,,,
NYC Media Lab','2 MetroTech Center','10th Floor','Brooklyn',,,,,
NYC Resistor','87 3rd Avenue','4th Floor','Brooklyn',,,,,
NYC Technology Development Corporation',"'15 Metrotech Center, 19th Floor'",' - ','Brooklyn',,,,,
NYCHired',' - ',' - ',' - ',,,,,
NYCNAK','208 Rider Avenue',' - ','Bronx',,,,,
NYCitywoman.com',' - ',' - ',' - ',,,,,
NYCrowded',' - ',' - ',' - ',,,,,
NYFU (New York FUnctional FUrniture)',' - ',' - ',' - ',,,,,
NYIFS',' - ',' - ',' - ',,,,,
NYIRI Properties LLC',' - ',' - ',' - ',,,,,
NYL',' - ',' - ',' - ',,,,,
NYTechWomen','3165 Nostrand Ave',' - ','New York',,,,,
NYU',' - ',' - ',' - ',,,,,
NYU Stern',' - ',' - ',' - ',,,,,
Nadege's Strollers',' - ',' - ',' - ',,,,,
Naked Apartments','92 Grove Street',' - ','New York',,,,,
Naked Sports Gear',' - ',' - ',' - ',,,,,
Namely','45 West 34th Street','Suite 710-712','New York',,,,,
Nano Drive',' - ',' - ',' - ',,,,,
Nano Web Group','151 W 25th Street','7th Flr','New York',,,,,
Nanometics LLC',' - ',' - ',' - ',,,,,
Narratively','30 John Street',' - ','Brooklyn',,,,,
Natasha's Court  N*C',' - ',' - ',' - ',,,,,
National express events transportation',' - ',' - ',' - ',,,,,
Nature-licious Scan Application',' - ',' - ',' - ',,,,,
Naturelle.co',' - ',' - ',' - ',,,,,
Nave Industries',' - ',' - ',' - ',,,,,
Nazca Inc','2805 Astoria Blvd',' - ','Queens',,,,,
NearVerse (lokast)','86 Chambers Street','Suite 703','New York',,,,,
Neargood.com',' - ',' - ',' - ',,,,,
Nearly Newlywed','Brooklyn Heights',' - ','Brooklyn',,,,,
NeedAround Corporation',' - ',' - ',' - ',,,,,
NeighborhoodTrainers','315 Central Park West',' - ','New York',,,,,
NeighborhoodUSA.com',' - ',' - ',' - ',,,,,
NeighborhoodUSA.com',' - ',' - ',' - ',,,,,
Neighborhoodies',' - ',' - ',' - ',,,,,
Neighborhoodr','135 Sullivan St',' - ','New York',,,,,
"Nelson, Khalil & Kayden Corp.'",' - ',' - ',' - ',,,,,
NeoHire Tech Recruiting','154 Grand st.','3rd floor','New York',,,,,
Neocast.fm',' - ',' - ',' - ',,,,,
Nerdi',' - ',' - ','New York',,,,,
NerdyData',' - ',' - ','Brooklyn',,,,,
Nerve','520 Broadway','9th Floor','New York',,,,,
Nesh NYC',' - ',' - ',' - ',,,,,
NestEgg',' - ',' - ',' - ',,,,,
Nestio',' - ',' - ',' - ',,,,,
NetX',' - ',' - ','New York',,,,,
Netcurate',' - ',' - ',' - ',,,,,
Netlan Technology Center',' - ',' - ','New York',,,,,
Netmining',' - ',' - ','New York',,,,,
Netted',' - ',' - ','New York',,,,,
Netted by the Webbys',' - ',' - ',' - ',,,,,
Nettles Artists Collective',' - ',' - ',' - ',,,,,
NetworkGlobal Companies',' - ',' - ',' - ',,,,,
Networked Insights',' - ',' - ','New York',,,,,
Neulantis Inc.',' - ',' - ',' - ',,,,,
Neuronic Games',' - ',' - ','New York',,,,,
Never Liked It Anyway',' - ',' - ',' - ',,,,,
Neverware',' - ',' - ','New York',,,,,
New Age Renewable Energy',' - ',' - ',' - ',,,,,
New Beginning House',' - ',' - ',' - ',,,,,
New Creation NYC',' - ',' - ',' - ',,,,,
"New Horizon Education Center, Inc.'",' - ',' - ',' - ',,,,,
New Island Investments Corp.',' - ',' - ',' - ',,,,,
New Island Investments Corp.',' - ',' - ','New York',,,,,
New Media Advisory Group',' - ',' - ',' - ',,,,,
New York Digital Design',"'555 W 23rd Street, Suite N3R'",' - ','New York',,,,,
New York Financial Press','68 Jay St',' - ','Brooklyn',,,,,
New York Media (New York Magazine)',' - ',' - ','New York',,,,,
New York Public Radio','160 Varick St.','8th Floor','New York',,,,,
New York Stars Athletic Club',' - ',' - ',' - ',,,,,
New York Startup Lab',' - ',' - ','New York',,,,,
New York Technology Council',' - ',' - ','New York',,,,,
New York eHealth','40 Worth Street','5th Floor','New York',,,,,
NewCo',' - ',' - ',' - ',,,,,
NewInteractions',' - ',' - ',' - ',,,,,
NewYorkHVAC',' - ',' - ',' - ',,,,,
NewlyWish',' - ',' - ',' - ',,,,,
News Board',' - ',' - ',' - ',,,,,
News Corp',"'1211 Avenue of the Americas New York, New York 10036 '",' - ',' - ',,,,,
News Makeup',' - ',' - ',' - ',,,,,
News.me',' - ',' - ','New York',,,,,
NewsBlur',' - ',' - ','New York',,,,,
NewsCred',' - ',' - ','New York',,,,,
NewsLook',' - ',' - ',' - ',,,,,
Newton's Tutors',' - ',' - ',' - ',,,,,
Next Big Sound',' - ',' - ','New York',,,,,
"Next Breakout Hit, LLC'",' - ',' - ',' - ',,,,,
Next Island LLC',' - ',' - ',' - ',,,,,
Next Jump',' - ',' - ','New York',,,,,
Next Page',' - ',' - ',' - ',,,,,
NextCustomer',' - ',' - ','New York',,,,,
Nextdoorganics',' - ',' - ',' - ',,,,,
Nextlanding',' - ',' - ',' - ',,,,,
Nextnetwork USA Telecom Inc',' - ',' - ',' - ',,,,,
Nexxite',' - ',' - ','New York',,,,,
Nfoshare',' - ',' - ',' - ',,,,,
Nicholas Velez',' - ',' - ',' - ',,,,,
Nickel',' - ',' - ',' - ',,,,,
Night Agency',' - ',' - ','New York',,,,,
Night Owl Interactive',' - ',' - ','New York',,,,,
Night Routers',' - ',' - ',' - ',,,,,
NightHub',' - ',' - ',' - ',,,,,
Nightclub / Restaurant',' - ',' - ',' - ',,,,,
Nillortrex',' - ',' - ',' - ',,,,,
NimbleCard.com',' - ',' - ',' - ',,,,,
Nimbo',' - ',' - ','New York',,,,,
NimbusBase',' - ',' - ',' - ',,,,,
Nineteenth Amendment',' - ',' - ',' - ',,,,,
Ninja Scissors',' - ',' - ',' - ',,,,,
Ninja Smart',' - ',' - ',' - ',,,,,
Ninoh',' - ',' - ',' - ',,,,,
Nios Shield',' - ',' - ',' - ',,,,,
Nirvana Solutions',' - ',' - ','New York',,,,,
NiteTables',' - ',' - ',' - ',,,,,
No.3 Media LLC',' - ',' - ',' - ',,,,,
NoMoBo (No More Botox)',' - ',' - ',' - ',,,,,
NoSQL Weekly',' - ',' - ','New York',,,,,
Nodejitsu',' - ',' - ','New York',,,,,
Noel's Kitchen',' - ',' - ',' - ',,,,,
Noir Eclair',' - ',' - ',' - ',,,,,
Noise',' - ',' - ','New York',,,,,
NoiseToys',' - ',' - ','New York',,,,,
NoiseTrade','175 Varick Street','4th Floor','New York',,,,,
Nokk-Nokk',' - ',' - ',' - ',,,,,
"Nolcha, LLC  Advancing Independent Fashion'",' - ',' - ',' - ',,,,,
Nom Nom',' - ',' - ',' - ',,,,,
Nomad Editions',' - ',' - ','New York',,,,,
Nomad Financial','115 East 23rd St.','4th Floor','New York',,,,,
Nomorerack.com Inc.',' - ',' - ','New York',,,,,
Non-Invasive Medical Systems',' - ',' - ',' - ',,,,,
Nona Varnado',' - ',' - ',' - ',,,,,
Noodle Education',"'59 Chelsea Piers, Suite 200'",' - ','New York',,,,,
Noom',' - ',' - ','New York',,,,,
NoorVitamins',' - ',' - ',' - ',,,,,
NopSec Inc.',' - ',' - ',' - ',,,,,
Nord',' - ',' - ',' - ',,,,,
NorthPoint','130 West 42nd Street',' - ','New York',,,,,
Not Jus Southern Restaurant & Catering',' - ',' - ',' - ',,,,,
Not Now',' - ',' - ',' - ',,,,,
Not Yet Formed',' - ',' - ',' - ',,,,,
Notice Kiosk',' - ',' - ',' - ',,,,,
Notify Nearby',' - ',' - ',' - ',,,,,
Notify Nearby','41-43 Beekman St','2nd Floor','New York',,,,,
Notorious',' - ',' - ',' - ',,,,,
Notorious',' - ',' - ',' - ',,,,,
Nourish Snacks','455 E 86th St',' - ','New York',,,,,
Novaux',' - ',' - ',' - ',,,,,
"NovoVia, Inc.'",' - ',' - ',' - ',,,,,
Novus Via',' - ',' - ',' - ',,,,,
Now','85 Stanton St. 2A',' - ','New York',,,,,
Now In Store',' - ',' - ',' - ',,,,,
NowNear',' - ',' - ',' - ',,,,,
NowThis News',' - ',' - ','New York',,,,,
Nsoma','E 85th St',' - ','New York',,,,,
NuSkool',' - ',' - ',' - ',,,,,
Nubitek',' - ',' - ',' - ',,,,,
Nuna Productions',' - ',' - ',' - ',,,,,
NutriBump',' - ',' - ',' - ',,,,,
Nutritionix',' - ',' - ',' - ',,,,,
Nuvosys Solutions',' - ',' - ',' - ',,,,,
Nyomi',' - ',' - ',' - ',,,,,
O. From Da Block Music',' - ',' - ',' - ',,,,,
OAK Novations Ltd.',' - ',' - ',' - ',,,,,
"OBJECT LIAISON, LLC'",' - ',' - ',' - ',,,,,
"OFC, LLC'",' - ',' - ',' - ',,,,,
"OFTimpex, Inc.'",' - ',' - ',' - ',,,,,
OK Cupid','39 W 14th St','Ste 502','New York',,,,,
OK Venue',' - ',' - ',' - ',,,,,
OKFocus','11-11 44th Road',' - ','Long Island City',,,,,
OLO','19 Fulton St','#406','New York',,,,,
OLX',' - ',' - ','New York',,,,,
OMGPOP',' - ',' - ','New York',,,,,
OUT!',' - ',' - ',' - ',,,,,
OVIO',' - ',' - ',' - ',,,,,
Oakwood & Associates llc',' - ',' - ',' - ',,,,,
Obos',' - ',' - ',' - ',,,,,
Obscura Digital','3 Crosby Street','2nd Floor','New York',,,,,
Ocho',' - ',' - ',' - ',,,,,
Octopart',"'43 W 24th St. Suite 12A, New York, NY 10010'",' - ',' - ',,,,,
Odeon Capital Group LLC  for GAMMA III',' - ',' - ',' - ',,,,,
Odyl',' - ',' - ','New York',,,,,
Of a Kind',' - ',' - ',' - ',,,,,
OffLane',' - ',' - ',' - ',,,,,
OfferPop',' - ',' - ','New York',,,,,
OfficeMic.com',' - ',' - ',' - ',,,,,
Offshore Data Entry',' - ',' - ',' - ',,,,,
Offside',' - ',' - ','New York',,,,,
OgenX Animal  Health',' - ',' - ',' - ',,,,,
"Ogg Trading, LLC'",' - ',' - ',' - ',,,,,
Ogilvy & Mather','636 11th avenue',' - ','New York',,,,,
Ogmento',' - ',' - ','New York',,,,,
Oh My Rockness','315 Flatbush Avenue','#522','Brooklyn',,,,,
Oh My! Me Studios','73 Gold st.',' - ','Brooklyn',,,,,
Ohh My Deal',' - ',' - ',' - ',,,,,
Ohh My Deal',' - ',' - ',' - ',,,,,
Ojas Commodities',' - ',' - ',' - ',,,,,
Olapic',' - ',' - ',' - ',,,,,
Oliver Spade',' - ',' - ',' - ',,,,,
Ology',' - ',' - ',' - ',,,,,
Ology Media Inc.',' - ',' - ',' - ',,,,,
Olshan Frome Wolosky LLP','65 East 55th Street',' - ','New York',,,,,
Omegapoint Inc.',' - ',' - ','New York',,,,,
Omnigon',' - ',' - ',' - ',,,,,
Omnigon Communications',' - ',' - ','New York',,,,,
On Telepsychiatry',' - ',' - ',' - ',,,,,
On-Est',' - ',' - ',' - ',,,,,
OnCom Digital Media',' - ',' - ','New York',,,,,
OnDeck','1400 Broadway 25th Fl',' - ','New York',,,,,
OnLock Digital Authentication',' - ',' - ',' - ',,,,,
OnSwipe',' - ',' - ','New York',,,,,
OnWe',' - ',' - ',' - ',,,,,
Onartok',' - ',' - ',' - ',,,,,
One Art World',' - ',' - ','New York',,,,,
One Clipboard',' - ',' - ',' - ',,,,,
One Hundred Robots',' - ',' - ','Brooklyn',,,,,
One Kings Lane',' - ',' - ','New York',,,,,
One Llama Labs',' - ',' - ',' - ',,,,,
"One Month, Inc.'",'38 Greene St. 5th Floor',' - ','New York',,,,,
One Nine Studios',' - ',' - ','New York',,,,,
One Source',' - ',' - ',' - ',,,,,
One Step Ahead for Autism',' - ',' - ',' - ',,,,,
One is Greater than None',' - ',' - ',' - ',,,,,
One2One Educational Center for Toddlers',' - ',' - ',' - ',,,,,
OneBeat',' - ',' - ','New York',,,,,
OneButton','67 West St.','607','Brooklyn',,,,,
OneClickToSell',' - ',' - ',' - ',,,,,
OneCode',' - ',' - ',' - ',,,,,
"OneGlobeStreet, LLC.'",' - ',' - ',' - ',,,,,
OnePublic',' - ',' - ','New York',,,,,
OneSixtyEight',' - ',' - ',' - ',,,,,
OneWire',' - ',' - ','New York',,,,,
Onepager',' - ',' - ','New York',,,,,
Onevest','401 Park Avenue South','Suite 10-001','New York',,,,,
Onion Crunch',' - ',' - ',' - ',,,,,
Online Ambassadors Inc',' - ',' - ',' - ',,,,,
Ontodia',' - ',' - ','New York',,,,,
Onyx Business Management',' - ',' - ',' - ',,,,,
OoaK',' - ',' - ',' - ',,,,,
Ooyala',' - ',' - ','New York',,,,,
OpBandit',' - ',' - ',' - ',,,,,
OpTier',' - ',' - ','New York',,,,,
OpTix',' - ',' - ',' - ',,,,,
Open Assembly',' - ',' - ',' - ',,,,,
Open Journal',' - ',' - ',' - ',,,,,
Open Now',' - ',' - ',' - ',,,,,
Open Online Academy',' - ',' - ',' - ',,,,,
Open School EduTech Corp',' - ',' - ',' - ',,,,,
OpenFin',' - ',' - ','New York',,,,,
OpenGeo',' - ',' - ','Brooklyn',,,,,
OpenPlans',' - ',' - ','New York',,,,,
OpenSky',' - ',' - ','New York',,,,,
OpenWaters',' - ',' - ',' - ',,,,,
Opentopic',' - ',' - ',' - ',,,,,
Opentopic','291 Broadway','302','New York',,,,,
Opera Solutions','180 Madiens Ln',' - ','New York',,,,,
Operative Media','6 East 32nd St.',' - ','New York',,,,,
"Opprtunity, Inc.'",' - ',' - ',' - ',,,,,
Opt-Intelligence Inc.','45 West 25th Street','4th Floor','New York',,,,,
Optimal',' - ',' - ',' - ',,,,,
Optimize New York','675 Third Avenue','Suite 2200','New York',,,,,
Optyca NYC',' - ',' - ',' - ',,,,,
Opus',' - ',' - ',' - ',,,,,
Oracle','120 Park Ave.','26th Floor','New York',,,,,
OrangeYouGlad','423 Smith St',' - ','Brooklyn',,,,,
Orchard Platform','902 Boradway','STE 1611','New York',,,,,
OrderGroove',' - ',' - ','New York',,,,,
Ordrx (fka Ordr.in)',' - ',' - ',' - ',,,,,
Organic Motion',' - ',' - ','New York',,,,,
Organization Portocol',' - ',' - ',' - ',,,,,
Organized Wisdom',' - ',' - ','New York',,,,,
Oriel&Co',' - ',' - ',' - ',,,,,
Originet',' - ',' - ','Brooklyn',,,,,
Origins',' - ',' - ',' - ',,,,,
Orion',' - ',' - ',' - ',,,,,
Orpster',' - ',' - ',' - ',,,,,
Osseca Imaging Technologies',' - ',' - ',' - ',,,,,
Our Universal Language',' - ',' - ',' - ',,,,,
Our Wicked Lady',' - ',' - ',' - ',,,,,
OurTV',' - ',' - ',' - ',,,,,
Outbrain',' - ',' - ',' - ',,,,,
Outernational Inc.','49 West 27th Street','6th floor','New York',,,,,
OutreachSpeed',' - ',' - ',' - ',,,,,
Outsource Data Entry Services',' - ',' - ',' - ',,,,,
Overlayer LLC',' - ',' - ',' - ',,,,,
Ovigz Inc.',' - ',' - ',' - ',,,,,
OweYaa',' - ',' - ',' - ',,,,,
Oyster',' - ',' - ','New York',,,,,
Oznoz',' - ',' - ',' - ',,,,,
P & J's',' - ',' - ',' - ',,,,,
P&B LLC',' - ',' - ',' - ',,,,,
P2F3',' - ',' - ',' - ',,,,,
P2F3',' - ',' - ',' - ',,,,,
PA For A Day',' - ',' - ',' - ',,,,,
PA Futures LLC',' - ',' - ',' - ',,,,,
PAR 365 NYC',' - ',' - ',' - ',,,,,
PARCELD',' - ',' - ',' - ',,,,,
PARK Accessories',' - ',' - ',' - ',,,,,
PARLOR',' - ',' - ',' - ',,,,,
PARTY STORE DEN',' - ',' - ',' - ',,,,,
PAUSE Corporation',' - ',' - ',' - ',,,,,
PAWLTON',' - ',' - ',' - ',,,,,
PAWS EN VOGUE','Astoria','Queens',' - ',,,,,
PBJ Marketing','175 Varick Street',' - ','New York',,,,,
PC Dudes',' - ',' - ','Staten Island',,,,,
PCB:NG',' - ',' - ',' - ',,,,,
PCFUELS',' - ',' - ',' - ',,,,,
PIPs - Positive Impact Points',' - ',' - ',' - ',,,,,
PLANET IMPULSE',' - ',' - ',' - ',,,,,
POV (The American Documentary Inc.)','20 Jay Street',' - ','Brooklyn',,,,,
POWRPLNT',' - ',' - ',' - ',,,,,
PREXT',' - ',' - ',' - ',,,,,
PROJECT WAKE UP',' - ',' - ',' - ',,,,,
PRUnderground.com',' - ',' - ',' - ',,,,,
PSFK','42 Bond Street 6th Floor',' - ','New York',,,,,
PWxyz LLC','71 W 23rd','#1608','New York',,,,,
PacerMonitor',' - ',' - ',' - ',,,,,
Pad Squad LLC',' - ',' - ',' - ',,,,,
PadProof',' - ',' - ',' - ',,,,,
PadTies',' - ',' - ',' - ',,,,,
